,Location Name,Part Name,Received Date,Kitting Boxing Date,CycleCount,Serial Number,Parameter,DC_Status,Lower Limit,Measurement MIN,Measurement MAX,Measurement AVG,Upper Limit
717,Location 2,Part 1,2/24/2017 2:43:09 PM,03/02/2017 22:10,19,SN9,Surface Roughness- Post Blast,Pass,200.0,269.0,309.0,284.5,300.0
718,Location 2,Part 1,2/24/2017 2:43:09 PM,03/02/2017 22:10,19,SN9,Inner Cells,Pass,0.0,293.0,401.0,348.0,1000.0
719,Location 2,Part 1,2/24/2017 2:43:09 PM,03/02/2017 22:10,19,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
720,Location 2,Part 1,3/17/2017 9:31:26 PM,04/05/2017 21:52,20,SN9,Incoming Weight,Pass,15.0,29.6,29.6,29.6,50.0
721,Location 2,Part 1,3/17/2017 9:31:26 PM,04/05/2017 21:52,20,SN9,Post Strip Weight,Pass,15.0,18.8,18.8,18.8,50.0
722,Location 2,Part 1,3/17/2017 9:31:26 PM,04/05/2017 21:52,20,SN9,CDI - Flatness,Pass,0.0,0.0,0.0,0.0,0.002
723,Location 2,Part 1,3/17/2017 9:31:26 PM,04/05/2017 21:52,20,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.642,17.642,17.642,17.656
724,Location 2,Part 1,3/17/2017 9:31:26 PM,04/05/2017 21:52,20,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.338,0.338,0.338,0.364
725,Location 2,Part 1,3/17/2017 9:31:26 PM,04/05/2017 21:52,20,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.127,0.127,0.127,0.141
726,Location 2,Part 1,3/17/2017 9:31:26 PM,04/05/2017 21:52,20,SN9,CDI - Distance,Pass,0.572,0.588,0.588,0.588,0.592
727,Location 2,Part 1,3/17/2017 9:31:26 PM,04/05/2017 21:52,20,SN9,Surface Roughness- Post Blast,Pass,200.0,258.0,275.0,265.25,300.0
728,Location 2,Part 1,3/17/2017 9:31:26 PM,04/05/2017 21:52,20,SN9,Inner Cells,Pass,0.0,200.0,586.0,359.0,1000.0
729,Location 2,Part 1,3/17/2017 9:31:26 PM,04/05/2017 21:52,20,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
730,Location 2,Part 1,4/25/2017 6:05:21 PM,05/09/2017 0:48,21,SN9,Incoming Weight,Pass,15.0,29.4,29.4,29.4,50.0
731,Location 2,Part 1,4/25/2017 6:05:21 PM,05/09/2017 0:48,21,SN9,Post Strip Weight,Pass,15.0,18.6,18.6,18.6,50.0
732,Location 2,Part 1,4/25/2017 6:05:21 PM,05/09/2017 0:48,21,SN9,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
733,Location 2,Part 1,4/25/2017 6:05:21 PM,05/09/2017 0:48,21,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.643,17.643,17.643,17.656
734,Location 2,Part 1,4/25/2017 6:05:21 PM,05/09/2017 0:48,21,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.336,0.336,0.336,0.364
735,Location 2,Part 1,4/25/2017 6:05:21 PM,05/09/2017 0:48,21,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.126,0.126,0.126,0.141
736,Location 2,Part 1,4/25/2017 6:05:21 PM,05/09/2017 0:48,21,SN9,CDI - Distance,Pass,0.572,0.589,0.589,0.589,0.592
737,Location 2,Part 1,4/25/2017 6:05:21 PM,05/09/2017 0:48,21,SN9,Surface Roughness- Post Blast,Pass,200.0,274.0,294.0,282.75,300.0
738,Location 2,Part 1,4/25/2017 6:05:21 PM,05/09/2017 0:48,21,SN9,Inner Cells,Pass,0.0,346.0,476.0,419.3333333,1000.0
739,Location 2,Part 1,4/25/2017 6:05:21 PM,05/09/2017 0:48,21,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
740,Location 2,Part 1,06/06/2017 16:00,6/17/2017 2:24:22 AM,22,SN9,Incoming Weight,Pass,15.0,31.0,31.0,31.0,50.0
741,Location 2,Part 1,06/06/2017 16:00,6/17/2017 2:24:22 AM,22,SN9,Post Strip Weight,Pass,15.0,18.6,18.6,18.6,50.0
742,Location 2,Part 1,06/06/2017 16:00,6/17/2017 2:24:22 AM,22,SN9,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
743,Location 2,Part 1,06/06/2017 16:00,6/17/2017 2:24:22 AM,22,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.643,17.643,17.643,17.656
744,Location 2,Part 1,06/06/2017 16:00,6/17/2017 2:24:22 AM,22,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.337,0.337,0.337,0.364
745,Location 2,Part 1,06/06/2017 16:00,6/17/2017 2:24:22 AM,22,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.133,0.133,0.133,0.141
746,Location 2,Part 1,06/06/2017 16:00,6/17/2017 2:24:22 AM,22,SN9,CDI - Distance,Pass,0.572,0.591,0.591,0.591,0.592
747,Location 2,Part 1,06/06/2017 16:00,6/17/2017 2:24:22 AM,22,SN9,Surface Roughness- Post Blast,Pass,200.0,261.0,297.0,283.75,300.0
748,Location 2,Part 1,06/06/2017 16:00,6/17/2017 2:24:22 AM,22,SN9,Inner Cells,Pass,0.0,359.0,3330.0,880.1666667,1000.0
749,Location 2,Part 1,06/06/2017 16:00,6/17/2017 2:24:22 AM,22,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
750,Location 2,Part 1,07/03/2017 18:24,7/17/2017 2:42:16 PM,23,SN9,Incoming Weight,Pass,15.0,28.2,28.2,28.2,50.0
751,Location 2,Part 1,07/03/2017 18:24,7/17/2017 2:42:16 PM,23,SN9,Post Strip Weight,Pass,15.0,18.6,18.6,18.6,50.0
752,Location 2,Part 1,07/03/2017 18:24,7/17/2017 2:42:16 PM,23,SN9,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
753,Location 2,Part 1,07/03/2017 18:24,7/17/2017 2:42:16 PM,23,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.648,17.648,17.648,17.656
754,Location 2,Part 1,07/03/2017 18:24,7/17/2017 2:42:16 PM,23,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.335,0.335,0.335,0.364
755,Location 2,Part 1,07/03/2017 18:24,7/17/2017 2:42:16 PM,23,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.126,0.126,0.126,0.141
756,Location 2,Part 1,07/03/2017 18:24,7/17/2017 2:42:16 PM,23,SN9,CDI - Distance,Pass,0.572,0.589,0.589,0.589,0.592
757,Location 2,Part 1,07/03/2017 18:24,7/17/2017 2:42:16 PM,23,SN9,Surface Roughness- Post Blast,Pass,200.0,241.0,260.0,253.0,300.0
758,Location 2,Part 1,07/03/2017 18:24,7/17/2017 2:42:16 PM,23,SN9,Inner Cells,Pass,0.0,382.0,506.0,449.3333333,1000.0
759,Location 2,Part 1,07/03/2017 18:24,7/17/2017 2:42:16 PM,23,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
760,Location 2,Part 1,8/15/2017 3:08:48 PM,8/26/2017 8:06:48 PM,24,SN9,Incoming Weight,Pass,15.0,29.4,29.4,29.4,50.0
761,Location 2,Part 1,8/15/2017 3:08:48 PM,8/26/2017 8:06:48 PM,24,SN9,Post Strip Weight,Pass,15.0,18.4,18.4,18.4,50.0
762,Location 2,Part 1,8/15/2017 3:08:48 PM,8/26/2017 8:06:48 PM,24,SN9,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
763,Location 2,Part 1,8/15/2017 3:08:48 PM,8/26/2017 8:06:48 PM,24,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.646,17.646,17.646,17.656
764,Location 2,Part 1,8/15/2017 3:08:48 PM,8/26/2017 8:06:48 PM,24,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.334,0.334,0.334,0.364
765,Location 2,Part 1,8/15/2017 3:08:48 PM,8/26/2017 8:06:48 PM,24,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.129,0.129,0.129,0.141
766,Location 2,Part 1,8/15/2017 3:08:48 PM,8/26/2017 8:06:48 PM,24,SN9,CDI - Distance,Pass,0.572,0.587,0.587,0.587,0.592
767,Location 2,Part 1,8/15/2017 3:08:48 PM,8/26/2017 8:06:48 PM,24,SN9,Surface Roughness- Post Blast,Pass,200.0,276.0,305.0,289.5,300.0
768,Location 2,Part 1,8/15/2017 3:08:48 PM,8/26/2017 8:06:48 PM,24,SN9,Inner Cells,Pass,0.0,528.0,662.0,596.1666667,1000.0
769,Location 2,Part 1,8/15/2017 3:08:48 PM,8/26/2017 8:06:48 PM,24,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
770,Location 2,Part 1,9/19/2017 6:21:31 PM,10/02/2017 13:48,25,SN9,Incoming Weight,Pass,15.0,29.0,29.0,29.0,50.0
771,Location 2,Part 1,9/19/2017 6:21:31 PM,10/02/2017 13:48,25,SN9,Post Strip Weight,Pass,15.0,18.2,18.2,18.2,50.0
772,Location 2,Part 1,9/19/2017 6:21:31 PM,10/02/2017 13:48,25,SN9,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
773,Location 2,Part 1,9/19/2017 6:21:31 PM,10/02/2017 13:48,25,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.647,17.647,17.647,17.656
774,Location 2,Part 1,9/19/2017 6:21:31 PM,10/02/2017 13:48,25,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.334,0.334,0.334,0.364
775,Location 2,Part 1,9/19/2017 6:21:31 PM,10/02/2017 13:48,25,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.13,0.13,0.13,0.141
776,Location 2,Part 1,9/19/2017 6:21:31 PM,10/02/2017 13:48,25,SN9,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
777,Location 2,Part 1,9/19/2017 6:21:31 PM,10/02/2017 13:48,25,SN9,Surface Roughness- Post Blast,Pass,200.0,277.0,299.0,289.75,300.0
778,Location 2,Part 1,9/19/2017 6:21:31 PM,10/02/2017 13:48,25,SN9,Inner Cells,Pass,0.0,377.0,557.0,471.8333333,1000.0
779,Location 2,Part 1,9/19/2017 6:21:31 PM,10/02/2017 13:48,25,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
780,Location 2,Part 1,10/24/2017 1:23:47 PM,11/02/2017 22:12,26,SN9,Incoming Weight,Pass,15.0,30.2,30.2,30.2,50.0
781,Location 2,Part 1,10/24/2017 1:23:47 PM,11/02/2017 22:12,26,SN9,Post Strip Weight,Pass,15.0,18.4,18.4,18.4,50.0
782,Location 2,Part 1,10/24/2017 1:23:47 PM,11/02/2017 22:12,26,SN9,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
783,Location 2,Part 1,10/24/2017 1:23:47 PM,11/02/2017 22:12,26,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.648,17.648,17.648,17.656
784,Location 2,Part 1,10/24/2017 1:23:47 PM,11/02/2017 22:12,26,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.334,0.334,0.334,0.364
785,Location 2,Part 1,10/24/2017 1:23:47 PM,11/02/2017 22:12,26,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.128,0.128,0.128,0.141
786,Location 2,Part 1,10/24/2017 1:23:47 PM,11/02/2017 22:12,26,SN9,CDI - Distance,Pass,0.572,0.589,0.589,0.589,0.592
787,Location 2,Part 1,10/24/2017 1:23:47 PM,11/02/2017 22:12,26,SN9,Surface Roughness- Post Blast,Pass,200.0,232.0,275.0,253.5,300.0
788,Location 2,Part 1,10/24/2017 1:23:47 PM,11/02/2017 22:12,26,SN9,Inner Cells,Pass,0.0,453.0,628.0,557.5,1000.0
789,Location 2,Part 1,10/24/2017 1:23:47 PM,11/02/2017 22:12,26,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
790,Location 2,Part 1,12/04/2017 12:39,12/08/2017 19:12,27,SN9,Incoming Weight,Pass,15.0,28.8,28.8,28.8,50.0
791,Location 2,Part 1,12/04/2017 12:39,12/08/2017 19:12,27,SN9,Post Strip Weight,Pass,15.0,18.2,18.2,18.2,50.0
792,Location 2,Part 1,12/04/2017 12:39,12/08/2017 19:12,27,SN9,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
793,Location 2,Part 1,12/04/2017 12:39,12/08/2017 19:12,27,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.647,17.647,17.647,17.656
794,Location 2,Part 1,12/04/2017 12:39,12/08/2017 19:12,27,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.333,0.333,0.333,0.364
795,Location 2,Part 1,12/04/2017 12:39,12/08/2017 19:12,27,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.127,0.127,0.127,0.141
796,Location 2,Part 1,12/04/2017 12:39,12/08/2017 19:12,27,SN9,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
797,Location 2,Part 1,12/04/2017 12:39,12/08/2017 19:12,27,SN9,Surface Roughness- Post Blast,Pass,200.0,240.0,280.0,259.75,300.0
798,Location 2,Part 1,12/04/2017 12:39,12/08/2017 19:12,27,SN9,Inner Cells,Pass,0.0,519.0,707.0,597.3333333,1000.0
799,Location 2,Part 1,12/04/2017 12:39,12/08/2017 19:12,27,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
800,Location 2,Part 1,12/20/2017 11:12:14 PM,01/08/2018 16:59,28,SN9,Incoming Weight,Pass,15.0,28.8,28.8,28.8,50.0
801,Location 2,Part 1,12/20/2017 11:12:14 PM,01/08/2018 16:59,28,SN9,Post Strip Weight,Pass,15.0,18.4,18.4,18.4,50.0
802,Location 2,Part 1,12/20/2017 11:12:14 PM,01/08/2018 16:59,28,SN9,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
803,Location 2,Part 1,12/20/2017 11:12:14 PM,01/08/2018 16:59,28,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.649,17.649,17.649,17.656
804,Location 2,Part 1,12/20/2017 11:12:14 PM,01/08/2018 16:59,28,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.332,0.332,0.332,0.364
805,Location 2,Part 1,12/20/2017 11:12:14 PM,01/08/2018 16:59,28,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.131,0.131,0.131,0.141
806,Location 2,Part 1,12/20/2017 11:12:14 PM,01/08/2018 16:59,28,SN9,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
807,Location 2,Part 1,12/20/2017 11:12:14 PM,01/08/2018 16:59,28,SN9,Surface Roughness- Post Blast,Pass,200.0,238.0,278.0,256.5,300.0
808,Location 2,Part 1,12/20/2017 11:12:14 PM,01/08/2018 16:59,28,SN9,Inner Cells,Pass,0.0,449.0,695.0,611.0,1000.0
809,Location 2,Part 1,12/20/2017 11:12:14 PM,01/08/2018 16:59,28,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
810,Location 2,Part 1,1/25/2018 7:45:00 PM,02/07/2018 2:22,29,SN9,Incoming Weight,Pass,15.0,30.8,30.8,30.8,50.0
811,Location 2,Part 1,1/25/2018 7:45:00 PM,02/07/2018 2:22,29,SN9,Post Strip Weight,Pass,15.0,18.2,18.2,18.2,50.0
812,Location 2,Part 1,1/25/2018 7:45:00 PM,02/07/2018 2:22,29,SN9,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
813,Location 2,Part 1,1/25/2018 7:45:00 PM,02/07/2018 2:22,29,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.649,17.649,17.649,17.656
814,Location 2,Part 1,1/25/2018 7:45:00 PM,02/07/2018 2:22,29,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.332,0.332,0.332,0.364
815,Location 2,Part 1,1/25/2018 7:45:00 PM,02/07/2018 2:22,29,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.13,0.13,0.13,0.141
816,Location 2,Part 1,1/25/2018 7:45:00 PM,02/07/2018 2:22,29,SN9,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
817,Location 2,Part 1,1/25/2018 7:45:00 PM,02/07/2018 2:22,29,SN9,Surface Roughness- Post Blast,Pass,200.0,236.0,269.0,249.0,300.0
818,Location 2,Part 1,1/25/2018 7:45:00 PM,02/07/2018 2:22,29,SN9,Inner Cells,Pass,0.0,385.0,814.0,640.1666667,1000.0
819,Location 2,Part 1,1/25/2018 7:45:00 PM,02/07/2018 2:22,29,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
820,Location 2,Part 1,2/23/2018 9:07:07 PM,03/02/2018 19:46,30,SN9,Incoming Weight,Pass,15.0,20.4,20.4,20.4,50.0
821,Location 2,Part 1,2/23/2018 9:07:07 PM,03/02/2018 19:46,30,SN9,Post Strip Weight,Pass,15.0,18.0,18.0,18.0,50.0
822,Location 2,Part 1,2/23/2018 9:07:07 PM,03/02/2018 19:46,30,SN9,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
823,Location 2,Part 1,2/23/2018 9:07:07 PM,03/02/2018 19:46,30,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.648,17.648,17.648,17.656
824,Location 2,Part 1,2/23/2018 9:07:07 PM,03/02/2018 19:46,30,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.331,0.331,0.331,0.364
825,Location 2,Part 1,2/23/2018 9:07:07 PM,03/02/2018 19:46,30,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.126,0.126,0.126,0.141
826,Location 2,Part 1,2/23/2018 9:07:07 PM,03/02/2018 19:46,30,SN9,CDI - Distance,Pass,0.572,0.59,0.59,0.59,0.592
827,Location 2,Part 1,2/23/2018 9:07:07 PM,03/02/2018 19:46,30,SN9,Surface Roughness- Post Blast,Pass,200.0,279.0,313.0,290.75,300.0
828,Location 2,Part 1,2/23/2018 9:07:07 PM,03/02/2018 19:46,30,SN9,Inner Cells,Pass,0.0,356.0,763.0,548.0,1000.0
829,Location 2,Part 1,2/23/2018 9:07:07 PM,03/02/2018 19:46,30,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
830,Location 2,Part 1,04/05/2018 14:58,4/18/2018 8:28:30 PM,31,SN9,Incoming Weight,Pass,15.0,29.8,29.8,29.8,50.0
831,Location 2,Part 1,04/05/2018 14:58,4/18/2018 8:28:30 PM,31,SN9,Post Strip Weight,Pass,15.0,18.0,18.0,18.0,50.0
832,Location 2,Part 1,04/05/2018 14:58,4/18/2018 8:28:30 PM,31,SN9,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
833,Location 2,Part 1,04/05/2018 14:58,4/18/2018 8:28:30 PM,31,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.649,17.649,17.649,17.656
834,Location 2,Part 1,04/05/2018 14:58,4/18/2018 8:28:30 PM,31,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.331,0.331,0.331,0.364
835,Location 2,Part 1,04/05/2018 14:58,4/18/2018 8:28:30 PM,31,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.129,0.129,0.129,0.141
836,Location 2,Part 1,04/05/2018 14:58,4/18/2018 8:28:30 PM,31,SN9,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
837,Location 2,Part 1,04/05/2018 14:58,4/18/2018 8:28:30 PM,31,SN9,Surface Roughness- Post Blast,Pass,200.0,254.0,271.0,263.0,300.0
838,Location 2,Part 1,04/05/2018 14:58,4/18/2018 8:28:30 PM,31,SN9,Inner Cells,Pass,0.0,323.0,737.0,534.6666667,1000.0
839,Location 2,Part 1,04/05/2018 14:58,4/18/2018 8:28:30 PM,31,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
840,Location 2,Part 1,5/25/2018 6:20:04 PM,06/04/2018 19:54,32,SN9,Incoming Weight,Pass,15.0,27.4,27.4,27.4,50.0
841,Location 2,Part 1,5/25/2018 6:20:04 PM,06/04/2018 19:54,32,SN9,Post Strip Weight,Pass,15.0,18.4,18.4,18.4,50.0
842,Location 2,Part 1,5/25/2018 6:20:04 PM,06/04/2018 19:54,32,SN9,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
843,Location 2,Part 1,5/25/2018 6:20:04 PM,06/04/2018 19:54,32,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.65,17.65,17.65,17.656
844,Location 2,Part 1,5/25/2018 6:20:04 PM,06/04/2018 19:54,32,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.332,0.332,0.332,0.364
845,Location 2,Part 1,5/25/2018 6:20:04 PM,06/04/2018 19:54,32,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.126,0.126,0.126,0.141
846,Location 2,Part 1,5/25/2018 6:20:04 PM,06/04/2018 19:54,32,SN9,CDI - Distance,Pass,0.572,0.591,0.591,0.591,0.592
847,Location 2,Part 1,5/25/2018 6:20:04 PM,06/04/2018 19:54,32,SN9,Surface Roughness- Post Blast,Pass,200.0,278.0,300.0,287.0,300.0
848,Location 2,Part 1,5/25/2018 6:20:04 PM,06/04/2018 19:54,32,SN9,Inner Cells,Pass,0.0,362.0,693.0,498.8333333,1000.0
849,Location 2,Part 1,5/25/2018 6:20:04 PM,06/04/2018 19:54,32,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
850,Location 2,Part 1,8/29/2018 2:14:47 AM,09/06/2018 19:07,33,SN9,Incoming Weight,Pass,15.0,29.8,29.8,29.8,50.0
851,Location 2,Part 1,8/29/2018 2:14:47 AM,09/06/2018 19:07,33,SN9,Post Strip Weight,Pass,15.0,18.0,18.0,18.0,50.0
852,Location 2,Part 1,8/29/2018 2:14:47 AM,09/06/2018 19:07,33,SN9,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
853,Location 2,Part 1,8/29/2018 2:14:47 AM,09/06/2018 19:07,33,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.649,17.649,17.649,17.656
854,Location 2,Part 1,8/29/2018 2:14:47 AM,09/06/2018 19:07,33,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.331,0.331,0.331,0.364
855,Location 2,Part 1,8/29/2018 2:14:47 AM,09/06/2018 19:07,33,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.126,0.126,0.126,0.141
856,Location 2,Part 1,8/29/2018 2:14:47 AM,09/06/2018 19:07,33,SN9,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
857,Location 2,Part 1,8/29/2018 2:14:47 AM,09/06/2018 19:07,33,SN9,Surface Roughness- Post Blast,Pass,200.0,215.0,300.0,247.75,300.0
858,Location 2,Part 1,8/29/2018 2:14:47 AM,09/06/2018 19:07,33,SN9,Inner Cells,Pass,0.0,239.0,478.0,392.8333333,1000.0
859,Location 2,Part 1,8/29/2018 2:14:47 AM,09/06/2018 19:07,33,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
860,Location 2,Part 1,9/28/2018 12:39:40 AM,10/05/2018 4:35,34,SN9,Incoming Weight,Pass,15.0,28.0,28.0,28.0,50.0
861,Location 2,Part 1,9/28/2018 12:39:40 AM,10/05/2018 4:35,34,SN9,Post Strip Weight,Pass,15.0,18.2,18.2,18.2,50.0
862,Location 2,Part 1,9/28/2018 12:39:40 AM,10/05/2018 4:35,34,SN9,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
863,Location 2,Part 1,9/28/2018 12:39:40 AM,10/05/2018 4:35,34,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.65,17.65,17.65,17.656
864,Location 2,Part 1,9/28/2018 12:39:40 AM,10/05/2018 4:35,34,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.33,0.33,0.33,0.364
865,Location 2,Part 1,9/28/2018 12:39:40 AM,10/05/2018 4:35,34,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.13,0.13,0.13,0.141
866,Location 2,Part 1,9/28/2018 12:39:40 AM,10/05/2018 4:35,34,SN9,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
867,Location 2,Part 1,9/28/2018 12:39:40 AM,10/05/2018 4:35,34,SN9,Surface Roughness- Post Blast,Pass,200.0,281.0,314.0,299.0,300.0
868,Location 2,Part 1,9/28/2018 12:39:40 AM,10/05/2018 4:35,34,SN9,Inner Cells,Pass,0.0,463.0,808.0,677.8333333,1000.0
869,Location 2,Part 1,9/28/2018 12:39:40 AM,10/05/2018 4:35,34,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
870,Location 2,Part 1,11/01/2018 21:52,11/27/2018 3:01:24 PM,35,SN9,Incoming Weight,Pass,15.0,28.4,28.4,28.4,50.0
871,Location 2,Part 1,11/01/2018 21:52,11/27/2018 3:01:24 PM,35,SN9,Post Strip Weight,Pass,15.0,18.0,18.0,18.0,50.0
872,Location 2,Part 1,11/01/2018 21:52,11/27/2018 3:01:24 PM,35,SN9,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
873,Location 2,Part 1,11/01/2018 21:52,11/27/2018 3:01:24 PM,35,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.649,17.649,17.649,17.656
874,Location 2,Part 1,11/01/2018 21:52,11/27/2018 3:01:24 PM,35,SN9,CDI - Upper Lip Radial Thickness,Pass,0.326,0.33,0.33,0.33,0.364
875,Location 2,Part 1,11/01/2018 21:52,11/27/2018 3:01:24 PM,35,SN9,CDI - Avg Wall Cell Thickness,Pass,0.126,0.13,0.13,0.13,0.141
876,Location 2,Part 1,11/01/2018 21:52,11/27/2018 3:01:24 PM,35,SN9,CDI - Distance,Fail,0.572,0.595,0.595,0.595,0.592
877,Location 2,Part 1,11/01/2018 21:52,11/27/2018 3:01:24 PM,35,SN9,Surface Roughness- Post Blast,Pass,200.0,275.0,300.0,292.75,300.0
878,Location 2,Part 1,11/01/2018 21:52,11/27/2018 3:01:24 PM,35,SN9,Inner Cells,Pass,0.0,193.0,307.0,265.0,1000.0
879,Location 2,Part 1,11/01/2018 21:52,11/27/2018 3:01:24 PM,35,SN9,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
880,Location 2,Part 1,12/17/2018 7:06:11 PM,01/02/2019 23:58,36,SN9,Incoming Weight,Pass,15.0,27.2,27.2,27.2,50.0
881,Location 2,Part 1,12/17/2018 7:06:11 PM,01/02/2019 23:58,36,SN9,Post Strip Weight,Pass,15.0,17.6,17.6,17.6,50.0
882,Location 2,Part 1,12/17/2018 7:06:11 PM,01/02/2019 23:58,36,SN9,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
883,Location 2,Part 1,12/17/2018 7:06:11 PM,01/02/2019 23:58,36,SN9,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.65,17.65,17.65,17.656
